"","edgeuid","weekday","total_trips"
"131455",157507988,"Sat",5
"131456",157507992,"Mon",20
"131457",157507992,"Tue",5
"131458",157507992,"Wed",15
"131459",157507992,"Fri",5
"131460",157507992,"Sat",25
"131461",157507993,"Fri",5
"131462",157507994,"Fri",5
"131463",157508000,"Fri",5
"131464",157508001,"Fri",5
"131465",157508016,"Mon",5
"131466",157508017,"Mon",5
"131467",157508018,"Mon",5
"131468",157508019,"Mon",5
"131469",157508020,"Mon",5
"131470",157508021,"Mon",5
"131471",157508031,"Sun",25
"131472",157508031,"Mon",5
"131473",157508031,"Tue",5
"131474",157508031,"Wed",5
"131475",157508031,"Thu",15
"131476",157508031,"Fri",5
"131477",157508031,"Sat",15
"131478",157508032,"Sun",70
"131479",157508032,"Mon",15
"131480",157508032,"Tue",20
"131481",157508032,"Wed",15
"131482",157508032,"Thu",15
"131483",157508032,"Fri",25
"131484",157508032,"Sat",55
"131485",157508033,"Sun",25
"131486",157508033,"Mon",5
"131487",157508033,"Tue",5
"131488",157508033,"Wed",5
"131489",157508033,"Thu",15
"131490",157508033,"Fri",5
"131491",157508033,"Sat",15
"131492",157508035,"Mon",5
"131493",157508036,"Sun",25
"131494",157508036,"Mon",5
"131495",157508036,"Tue",5
"131496",157508036,"Wed",5
"131497",157508036,"Thu",15
"131498",157508036,"Fri",5
"131499",157508036,"Sat",15
"131500",157508037,"Sun",25
"131501",157508037,"Mon",10
"131502",157508037,"Tue",5
"131503",157508037,"Wed",5
"131504",157508037,"Thu",15
"131505",157508037,"Fri",5
"131506",157508037,"Sat",15
"131507",157508038,"Sun",10
"131508",157508038,"Mon",5
"131509",157508038,"Fri",5
"131510",157508038,"Sat",15
"131511",157508039,"Sun",70
"131512",157508039,"Mon",20
"131513",157508039,"Tue",20
"131514",157508039,"Wed",15
"131515",157508039,"Thu",15
"131516",157508039,"Fri",15
"131517",157508039,"Sat",40
"131518",157508040,"Sun",5
"131519",157508040,"Mon",5
"131520",157508040,"Tue",5
"131521",157508040,"Wed",5
"131522",157508040,"Sat",5
"131523",157508045,"Sun",5
"131524",157508047,"Sun",5
"131525",157508048,"Sun",5
"131526",157508056,"Sun",5
"131527",157508071,"Mon",5
"131528",157508071,"Tue",5
"131529",157508071,"Wed",5
"131530",157508071,"Sat",5
"131531",157508075,"Sun",10
"131532",157508075,"Mon",5
"131533",157508075,"Tue",5
"131534",157508075,"Wed",5
"131535",157508075,"Sat",5
"131536",157508077,"Sun",5
"131537",157508077,"Mon",5
"131538",157508077,"Tue",5
"131539",157508077,"Wed",5
"131540",157508077,"Sat",5
"131541",157508078,"Sun",15
"131542",157508078,"Mon",5
"131543",157508078,"Tue",10
"131544",157508078,"Wed",5
"131545",157508078,"Fri",5
"131546",157508078,"Sat",5
"131547",157508080,"Mon",5
"131548",157508080,"Fri",5
"131549",157508080,"Sat",5
"131550",157508081,"Mon",5
"131551",157508081,"Tue",5
"131552",157508081,"Wed",5
"131553",157508081,"Sat",5
"131554",157508085,"Sun",10
"131555",157508085,"Mon",5
"131556",157508085,"Tue",5
"131557",157508085,"Wed",5
"131558",157508085,"Sat",5
"131559",157508097,"Mon",5
"131560",157508097,"Fri",5
"131561",157508097,"Sat",5
"131562",157508098,"Mon",5
"131563",157508098,"Fri",5
"131564",157508098,"Sat",5
"131565",157508108,"Sun",10
"131566",157508108,"Mon",5
"131567",157508108,"Tue",5
"131568",157508108,"Wed",5
"131569",157508108,"Sat",5
"131570",157508118,"Mon",5
"131571",157508118,"Fri",5
"131572",157508118,"Sat",5
"131573",157508121,"Sun",15
"131574",157508121,"Mon",5
"131575",157508121,"Tue",10
"131576",157508121,"Wed",5
"131577",157508121,"Fri",5
"131578",157508121,"Sat",5
"131579",157508122,"Mon",5
"131580",157508122,"Fri",5
"131581",157508122,"Sat",5
"131582",157508133,"Sun",5
"131583",157508133,"Wed",10
"131584",157508133,"Thu",5
"131585",157508133,"Fri",5
"131586",157508133,"Sat",10
"131587",157508141,"Sun",5
"131588",157508141,"Wed",10
"131589",157508141,"Thu",10
"131590",157508141,"Fri",5
"131591",157508141,"Sat",10
"131592",157508143,"Sun",5
"131593",157508143,"Wed",5
"131594",157508144,"Sun",5
"131595",157508144,"Wed",5
"131596",157508144,"Sat",5
"131597",157508148,"Sun",5
"131598",157508148,"Sat",5
"131599",157508149,"Sun",5
"131600",157508149,"Wed",5
"131601",157508149,"Sat",5
"131602",157508153,"Sun",5
"131603",157508153,"Wed",5
"131604",157508153,"Sat",5
"131605",157508158,"Sun",5
"131606",157508158,"Wed",10
"131607",157508158,"Thu",10
"131608",157508158,"Fri",5
"131609",157508158,"Sat",15
"131610",157508159,"Sun",5
"131611",157508159,"Wed",5
"131612",157508161,"Sun",5
"131613",157508161,"Wed",5
"131614",157508171,"Sun",25
"131615",157508171,"Mon",5
"131616",157508171,"Tue",5
"131617",157508171,"Wed",5
"131618",157508171,"Fri",15
"131619",157508171,"Sat",35
"131620",157508172,"Wed",5
"131621",157508172,"Thu",10
"131622",157508172,"Fri",10
"131623",157508172,"Sat",10
"131624",157508182,"Wed",5
"131625",157508182,"Thu",10
"131626",157508182,"Fri",10
"131627",157508182,"Sat",10
"131628",157508183,"Sun",5
"131629",157508183,"Sat",5
"131630",157508188,"Sun",5
"131631",157508188,"Sat",5
"131632",157508204,"Sun",5
"131633",157508204,"Mon",5
"131634",157508204,"Tue",5
"131635",157508204,"Sat",5
"131636",157508214,"Sun",5
"131637",157508214,"Mon",5
"131638",157508214,"Tue",5
"131639",157508214,"Sat",5
"131640",157508224,"Mon",5
"131641",157508224,"Tue",5
"131642",157508225,"Sun",5
"131643",157508225,"Tue",5
"131644",157508225,"Wed",5
"131645",157508225,"Thu",10
"131646",157508225,"Fri",10
"131647",157508225,"Sat",5
"131648",157508230,"Mon",5
"131649",157508230,"Tue",5
"131650",157508231,"Sun",5
"131651",157508231,"Tue",5
"131652",157508231,"Wed",5
"131653",157508231,"Thu",10
"131654",157508231,"Fri",10
"131655",157508231,"Sat",5
"131656",157508232,"Mon",5
"131657",157508232,"Tue",5
"131658",157508233,"Sun",5
"131659",157508233,"Mon",5
"131660",157508233,"Tue",10
"131661",157508233,"Wed",5
"131662",157508233,"Thu",15
"131663",157508233,"Fri",10
"131664",157508233,"Sat",5
"131665",157508291,"Thu",5
"131666",157508293,"Thu",5
"131667",157508294,"Mon",5
"131668",157508296,"Mon",5
"131669",157508297,"Sun",5
"131670",157508297,"Mon",5
"131671",157508297,"Thu",10
"131672",157508299,"Mon",5
"131673",157508320,"Mon",10
"131674",157508323,"Mon",10
"131675",157508324,"Mon",10
"131676",157508327,"Mon",10
"131677",157508332,"Mon",10
"131678",157508333,"Mon",10
"131679",157508338,"Mon",10
"131680",157508340,"Sun",5
"131681",157508340,"Mon",10
"131682",157508340,"Thu",10
"131683",157508341,"Mon",10
"131684",157508343,"Mon",5
"131685",157508344,"Mon",10
"131686",157508346,"Mon",10
"131687",157508349,"Mon",5
"131688",157508350,"Mon",5
"131689",157508353,"Sat",5
"131690",157508354,"Sat",5
"131691",157508357,"Thu",5
"131692",157508357,"Sat",5
"131693",157508358,"Sat",5
"131694",157508379,"Mon",5
"131695",157508380,"Mon",5
"131696",157508386,"Mon",5
"131697",157508388,"Mon",5
"131698",157508389,"Mon",5
"131699",157508391,"Sat",5
"131700",157508393,"Sat",5
"131701",157508397,"Sat",5
"131702",157508400,"Sat",5
"131703",157508401,"Sat",5
"131704",157508402,"Mon",5
"131705",157508403,"Mon",5
"131706",157508403,"Sat",5
"131707",157508405,"Mon",5
"131708",157508406,"Sat",5
"131709",157508410,"Mon",10
"131710",157508414,"Mon",10
"131711",157508420,"Mon",10
"131712",157508436,"Mon",10
"131713",157508438,"Mon",10
"131714",157508441,"Sun",5
"131715",157508441,"Mon",10
"131716",157508441,"Thu",10
"131717",157508441,"Fri",5
"131718",157508447,"Mon",10
"131719",157508448,"Mon",10
"131720",157508452,"Sat",5
"131721",157508453,"Sat",5
"131722",157508454,"Sat",5
"131723",157508456,"Sat",5
"131724",157508459,"Sat",5
"131725",157508470,"Sat",5
"131726",157508472,"Sun",5
"131727",157508472,"Thu",5
"131728",157508472,"Sat",5
"131729",157508477,"Sat",5
"131730",157508480,"Sun",5
"131731",157508480,"Wed",5
"131732",157508480,"Sat",5
"131733",157508485,"Sat",5
"131734",157508488,"Sat",5
"131735",157508490,"Sun",5
"131736",157508490,"Wed",5
"131737",157508490,"Sat",5
"131738",157508508,"Wed",15
"131739",157508508,"Thu",5
"131740",157508515,"Wed",15
"131741",157508515,"Thu",5
"131742",157508517,"Mon",5
"131743",157508517,"Wed",15
"131744",157508517,"Thu",5
"131745",157508519,"Mon",5
"131746",157508531,"Mon",5
"131747",157508533,"Mon",5
"131748",157508535,"Sun",5
"131749",157508535,"Mon",5
"131750",157508536,"Mon",5
"131751",157508540,"Mon",5
"131752",157508540,"Wed",15
"131753",157508540,"Thu",5
"131754",157508542,"Sun",5
"131755",157508542,"Mon",5
"131756",157508543,"Mon",5
"131757",157508544,"Mon",5
"131758",157508547,"Sun",10
"131759",157508547,"Mon",15
"131760",157508547,"Tue",15
"131761",157508547,"Wed",25
"131762",157508547,"Thu",20
"131763",157508547,"Fri",5
"131764",157508547,"Sat",10
"131765",157508548,"Mon",10
"131766",157508548,"Wed",15
"131767",157508548,"Thu",10
"131768",157508551,"Mon",10
"131769",157508551,"Wed",15
"131770",157508551,"Thu",10
"131771",157508552,"Mon",5
"131772",157508552,"Wed",10
"131773",157508553,"Sun",10
"131774",157508553,"Mon",5
"131775",157508553,"Wed",30
"131776",157508553,"Thu",10
"131777",157508553,"Sat",10
"131778",157508554,"Mon",5
"131779",157508554,"Wed",5
"131780",157508554,"Thu",5
"131781",157508555,"Sun",10
"131782",157508555,"Wed",20
"131783",157508555,"Thu",5
"131784",157508555,"Sat",10
"131785",157508556,"Sun",10
"131786",157508556,"Mon",5
"131787",157508556,"Wed",25
"131788",157508556,"Thu",10
"131789",157508556,"Sat",10
"131790",157508557,"Sun",10
"131791",157508557,"Mon",5
"131792",157508557,"Wed",25
"131793",157508557,"Thu",10
"131794",157508557,"Sat",10
"131795",157508560,"Sun",10
"131796",157508560,"Mon",5
"131797",157508560,"Wed",25
"131798",157508560,"Thu",10
"131799",157508560,"Sat",10
"131800",157508561,"Sun",10
"131801",157508561,"Mon",5
"131802",157508561,"Wed",25
"131803",157508561,"Thu",10
"131804",157508561,"Sat",10
"131805",157508562,"Sun",10
"131806",157508562,"Mon",5
"131807",157508562,"Wed",25
"131808",157508562,"Thu",10
"131809",157508562,"Sat",10
"131810",157508563,"Sun",10
"131811",157508563,"Mon",5
"131812",157508563,"Wed",30
"131813",157508563,"Thu",10
"131814",157508563,"Sat",10
"131815",157508566,"Sun",10
"131816",157508566,"Mon",5
"131817",157508566,"Wed",25
"131818",157508566,"Thu",10
"131819",157508566,"Sat",10
"131820",157508568,"Sun",10
"131821",157508568,"Mon",5
"131822",157508568,"Wed",25
"131823",157508568,"Thu",10
"131824",157508568,"Sat",10
"131825",157508583,"Sat",5
"131826",157508586,"Sun",5
"131827",157508586,"Wed",5
"131828",157508586,"Sat",5
"131829",157508596,"Wed",5
"131830",157508611,"Sun",10
"131831",157508611,"Mon",5
"131832",157508611,"Wed",25
"131833",157508611,"Thu",10
"131834",157508611,"Sat",10
"131835",157508612,"Sun",10
"131836",157508612,"Mon",5
"131837",157508612,"Wed",25
"131838",157508612,"Thu",10
"131839",157508612,"Sat",10
"131840",157508614,"Sun",10
"131841",157508614,"Mon",5
"131842",157508614,"Wed",25
"131843",157508614,"Thu",10
"131844",157508614,"Sat",10
"131845",157508619,"Sun",10
"131846",157508619,"Mon",5
"131847",157508619,"Wed",35
"131848",157508619,"Thu",10
"131849",157508619,"Fri",5
"131850",157508619,"Sat",10
"131851",157508620,"Sun",10
"131852",157508620,"Mon",5
"131853",157508620,"Wed",35
"131854",157508620,"Thu",10
"131855",157508620,"Sat",10
"131856",157508630,"Wed",5
"131857",157508634,"Sun",15
"131858",157508634,"Mon",5
"131859",157508634,"Wed",40
"131860",157508634,"Thu",15
"131861",157508634,"Fri",5
"131862",157508634,"Sat",10
"131863",157508637,"Sun",15
"131864",157508637,"Mon",5
"131865",157508637,"Wed",40
"131866",157508637,"Thu",15
"131867",157508637,"Fri",5
"131868",157508637,"Sat",10
"131869",157508639,"Sun",10
"131870",157508639,"Mon",5
"131871",157508639,"Wed",35
"131872",157508639,"Thu",10
"131873",157508639,"Fri",5
"131874",157508639,"Sat",10
"131875",157508641,"Sun",5
"131876",157508641,"Mon",5
"131877",157508641,"Wed",35
"131878",157508641,"Thu",10
"131879",157508641,"Fri",5
"131880",157508641,"Sat",10
"131881",157508643,"Sun",5
"131882",157508643,"Mon",5
"131883",157508643,"Wed",35
"131884",157508643,"Thu",10
"131885",157508643,"Fri",5
"131886",157508643,"Sat",10
"131887",157508645,"Sun",5
"131888",157508645,"Mon",5
"131889",157508645,"Wed",35
"131890",157508645,"Thu",10
"131891",157508645,"Fri",5
"131892",157508645,"Sat",10
"131893",157508647,"Sun",5
"131894",157508647,"Mon",5
"131895",157508647,"Wed",30
"131896",157508647,"Thu",10
"131897",157508647,"Sat",10
"131898",157508676,"Sun",55
"131899",157508676,"Mon",5
"131900",157508676,"Tue",10
"131901",157508676,"Wed",35
"131902",157508676,"Thu",10
"131903",157508676,"Fri",15
"131904",157508676,"Sat",25
"131905",157508681,"Sun",10
"131906",157508681,"Mon",10
"131907",157508681,"Tue",5
"131908",157508681,"Wed",5
"131909",157508681,"Thu",15
"131910",157508681,"Fri",5
"131911",157508681,"Sat",10
"131912",157508684,"Sun",5
"131913",157508684,"Mon",10
"131914",157508684,"Thu",5
"131915",157508684,"Sat",5
"131916",157508686,"Sun",5
"131917",157508686,"Mon",10
"131918",157508686,"Thu",5
"131919",157508686,"Sat",5
"131920",157508694,"Sun",15
"131921",157508694,"Mon",10
"131922",157508694,"Tue",5
"131923",157508694,"Wed",5
"131924",157508694,"Thu",15
"131925",157508694,"Fri",5
"131926",157508694,"Sat",10
"131927",157508696,"Sun",5
"131928",157508696,"Mon",10
"131929",157508696,"Thu",5
"131930",157508696,"Sat",5
"131931",157508697,"Mon",10
"131932",157508697,"Thu",5
"131933",157508697,"Sat",5
"131934",157508699,"Mon",10
"131935",157508699,"Thu",5
"131936",157508699,"Sat",5
"131937",157508701,"Sun",10
"131938",157508701,"Mon",15
"131939",157508701,"Tue",5
"131940",157508701,"Wed",10
"131941",157508701,"Thu",15
"131942",157508701,"Fri",5
"131943",157508701,"Sat",10
"131944",157508702,"Sun",30
"131945",157508702,"Mon",10
"131946",157508702,"Tue",5
"131947",157508702,"Thu",20
"131948",157508702,"Fri",5
"131949",157508702,"Sat",20
"131950",157508703,"Mon",15
"131951",157508703,"Thu",5
"131952",157508703,"Sat",5
"131953",157508706,"Sun",10
"131954",157508706,"Mon",10
"131955",157508706,"Tue",10
"131956",157508706,"Fri",10
"131957",157508706,"Sat",15
"131958",157508707,"Sat",5
"131959",157508708,"Sun",30
"131960",157508708,"Mon",10
"131961",157508708,"Tue",5
"131962",157508708,"Thu",20
"131963",157508708,"Fri",5
"131964",157508708,"Sat",20
"131965",157508710,"Sun",30
"131966",157508710,"Mon",10
"131967",157508710,"Tue",5
"131968",157508710,"Thu",20
"131969",157508710,"Fri",5
"131970",157508710,"Sat",20
"131971",157508713,"Sun",15
"131972",157508713,"Tue",15
"131973",157508713,"Thu",15
"131974",157508713,"Sat",5
"131975",157508714,"Sun",15
"131976",157508714,"Tue",15
"131977",157508714,"Thu",15
"131978",157508714,"Fri",5
"131979",157508714,"Sat",5
"131980",157508715,"Sun",15
"131981",157508715,"Mon",5
"131982",157508715,"Tue",10
"131983",157508715,"Thu",10
"131984",157508715,"Sat",10
"131985",157508716,"Sat",5
"131986",157508717,"Sun",20
"131987",157508717,"Mon",5
"131988",157508717,"Tue",15
"131989",157508717,"Thu",15
"131990",157508717,"Sat",5
"131991",157508720,"Sun",25
"131992",157508720,"Tue",5
"131993",157508720,"Thu",15
"131994",157508720,"Fri",5
"131995",157508720,"Sat",10
"131996",157508721,"Mon",5
"131997",157508721,"Sat",5
"131998",157508722,"Mon",5
"131999",157508722,"Sat",5
"132000",157508742,"Sun",25
"132001",157508742,"Tue",5
"132002",157508742,"Thu",15
"132003",157508742,"Sat",10
"132004",157508757,"Sun",25
"132005",157508757,"Tue",5
"132006",157508757,"Thu",15
"132007",157508757,"Fri",5
"132008",157508757,"Sat",10
"132009",157508759,"Sun",25
"132010",157508759,"Tue",5
"132011",157508759,"Thu",15
"132012",157508759,"Sat",10
"132013",157508770,"Sun",25
"132014",157508770,"Mon",5
"132015",157508770,"Tue",20
"132016",157508770,"Thu",10
"132017",157508770,"Sat",15
"132018",157508771,"Sun",10
"132019",157508771,"Sat",5
"132020",157508772,"Sun",20
"132021",157508772,"Mon",5
"132022",157508772,"Tue",20
"132023",157508772,"Thu",10
"132024",157508772,"Sat",15
"132025",157508773,"Sun",10
"132026",157508773,"Sat",5
"132027",157508778,"Sun",5
"132028",157508778,"Sat",5
"132029",157508779,"Sun",5
"132030",157508779,"Fri",5
"132031",157508779,"Sat",5
"132032",157508781,"Mon",5
"132033",157508781,"Sat",5
"132034",157508783,"Mon",5
"132035",157508783,"Sat",5
"132036",157508787,"Sun",5
"132037",157508787,"Fri",5
"132038",157508787,"Sat",5
"132039",157508788,"Sun",5
"132040",157508788,"Mon",5
"132041",157508788,"Sat",10
"132042",157508789,"Mon",5
"132043",157508789,"Sat",5
"132044",157508790,"Sun",5
"132045",157508791,"Sun",5
"132046",157508791,"Mon",5
"132047",157508791,"Sat",10
"132048",157508796,"Sun",5
"132049",157508796,"Mon",5
"132050",157508796,"Sat",10
"132051",157508803,"Sun",5
"132052",157508803,"Mon",5
"132053",157508803,"Sat",10
"132054",157508807,"Sun",5
"132055",157508807,"Mon",5
"132056",157508807,"Sat",10
"132057",157508808,"Sun",15
"132058",157508808,"Mon",5
"132059",157508808,"Wed",5
"132060",157508808,"Fri",10
"132061",157508808,"Sat",15
"132062",157508812,"Mon",5
"132063",157508812,"Sat",5
"132064",157508813,"Sun",5
"132065",157508813,"Sat",5
"132066",157508815,"Mon",5
"132067",157508815,"Sat",5
"132068",157508819,"Sun",5
"132069",157508819,"Sat",5
"132070",157508822,"Sun",5
"132071",157508822,"Sat",5
"132072",157508846,"Sun",25
"132073",157508846,"Tue",5
"132074",157508846,"Thu",15
"132075",157508846,"Sat",10
"132076",157508850,"Sun",20
"132077",157508850,"Tue",5
"132078",157508850,"Thu",15
"132079",157508850,"Sat",10
"132080",157508880,"Sun",20
"132081",157508880,"Tue",5
"132082",157508880,"Thu",15
"132083",157508880,"Fri",5
"132084",157508880,"Sat",10
"132085",157508888,"Sun",20
"132086",157508888,"Tue",5
"132087",157508888,"Thu",15
"132088",157508888,"Sat",10
"132089",157508891,"Sun",20
"132090",157508891,"Thu",15
"132091",157508891,"Sat",10
"132092",157508896,"Sun",20
"132093",157508896,"Tue",5
"132094",157508896,"Thu",15
"132095",157508896,"Sat",10
"132096",157508910,"Sun",5
"132097",157508910,"Mon",5
"132098",157508910,"Wed",35
"132099",157508910,"Thu",10
"132100",157508910,"Fri",5
"132101",157508910,"Sat",10
"132102",157508911,"Sun",5
"132103",157508911,"Mon",5
"132104",157508911,"Wed",35
"132105",157508911,"Thu",10
"132106",157508911,"Fri",5
"132107",157508911,"Sat",10
"132108",157508914,"Sun",5
"132109",157508914,"Mon",5
"132110",157508914,"Wed",35
"132111",157508914,"Thu",10
"132112",157508914,"Fri",5
"132113",157508914,"Sat",10
"132114",157508917,"Sun",5
"132115",157508917,"Mon",5
"132116",157508917,"Wed",35
"132117",157508917,"Thu",10
"132118",157508917,"Fri",5
"132119",157508917,"Sat",10
"132120",157508918,"Sun",5
"132121",157508918,"Wed",30
"132122",157508918,"Thu",10
"132123",157508918,"Sat",10
"132124",157508919,"Sun",5
"132125",157508919,"Mon",5
"132126",157508919,"Wed",35
"132127",157508919,"Thu",10
"132128",157508919,"Fri",5
"132129",157508919,"Sat",10
"132130",157508927,"Sun",5
"132131",157508927,"Wed",30
"132132",157508927,"Thu",10
"132133",157508927,"Sat",10
"132134",157508928,"Sun",5
"132135",157508928,"Wed",30
"132136",157508928,"Thu",5
"132137",157508928,"Sat",10
"132138",157508932,"Sun",5
"132139",157508932,"Wed",35
"132140",157508932,"Thu",10
"132141",157508932,"Fri",5
"132142",157508932,"Sat",20
"132143",157508934,"Sun",20
"132144",157508934,"Tue",5
"132145",157508934,"Thu",15
"132146",157508934,"Sat",10
"132147",157508935,"Wed",30
"132148",157508935,"Thu",5
"132149",157508935,"Sat",10
"132150",157508939,"Sun",5
"132151",157508939,"Wed",30
"132152",157508939,"Thu",5
"132153",157508939,"Sat",10
"132154",157508941,"Sun",5
"132155",157508941,"Wed",35
"132156",157508941,"Thu",10
"132157",157508941,"Sat",20
"132158",157508943,"Wed",30
"132159",157508943,"Thu",5
"132160",157508943,"Sat",10
"132161",157508947,"Wed",30
"132162",157508947,"Thu",5
"132163",157508947,"Sat",10
"132164",157508948,"Wed",30
"132165",157508948,"Thu",5
"132166",157508948,"Sat",10
"132167",157508951,"Sun",5
"132168",157508951,"Wed",30
"132169",157508951,"Thu",5
"132170",157508951,"Sat",10
"132171",157508953,"Sun",5
"132172",157508953,"Wed",30
"132173",157508953,"Thu",5
"132174",157508953,"Sat",10
"132175",157508956,"Sun",5
"132176",157508956,"Wed",30
"132177",157508956,"Thu",5
"132178",157508956,"Sat",10
"132179",157508958,"Sun",5
"132180",157508958,"Wed",30
"132181",157508958,"Thu",5
"132182",157508958,"Sat",5
"132183",157508960,"Wed",30
"132184",157508960,"Thu",5
"132185",157508960,"Sat",5
"132186",157508961,"Sun",5
"132187",157508961,"Tue",5
"132188",157508961,"Wed",15
"132189",157508961,"Sat",10
"132190",157508964,"Sun",10
"132191",157508964,"Mon",5
"132192",157508964,"Wed",30
"132193",157508964,"Thu",5
"132194",157508964,"Sat",10
"132195",157508965,"Mon",5
"132196",157508965,"Wed",20
"132197",157508967,"Sun",10
"132198",157508967,"Mon",5
"132199",157508967,"Wed",30
"132200",157508967,"Thu",5
"132201",157508967,"Sat",10
"132202",157508968,"Sun",5
"132203",157508968,"Mon",5
"132204",157508968,"Wed",30
"132205",157508968,"Thu",5
"132206",157508968,"Sat",10
"132207",157508969,"Sun",5
"132208",157508969,"Mon",5
"132209",157508969,"Wed",20
"132210",157508970,"Sun",5
"132211",157508970,"Mon",5
"132212",157508970,"Wed",20
"132213",157508973,"Sun",5
"132214",157508973,"Mon",5
"132215",157508973,"Wed",25
"132216",157508973,"Thu",5
"132217",157508979,"Sun",15
"132218",157508979,"Tue",5
"132219",157508979,"Wed",5
"132220",157508979,"Thu",20
"132221",157508979,"Sat",10
"132222",157508985,"Sun",15
"132223",157508985,"Tue",5
"132224",157508985,"Wed",5
"132225",157508985,"Thu",15
"132226",157508985,"Sat",10
"132227",157508986,"Sun",15
"132228",157508986,"Tue",5
"132229",157508986,"Wed",5
"132230",157508986,"Thu",20
"132231",157508986,"Sat",10
"132232",157508993,"Sun",15
"132233",157508993,"Tue",5
"132234",157508993,"Wed",5
"132235",157508993,"Thu",20
"132236",157508993,"Sat",10
"132237",157508996,"Sun",15
"132238",157508996,"Tue",5
"132239",157508996,"Wed",5
"132240",157508996,"Thu",20
"132241",157508996,"Sat",10
"132242",157508999,"Sun",15
"132243",157508999,"Tue",5
"132244",157508999,"Wed",5
"132245",157508999,"Thu",20
"132246",157508999,"Sat",10
"132247",157509002,"Sun",15
"132248",157509002,"Tue",5
"132249",157509002,"Wed",5
"132250",157509002,"Thu",20
"132251",157509002,"Sat",10
"132252",157509007,"Sun",5
"132253",157509007,"Sat",5
"132254",157509008,"Sun",5
"132255",157509008,"Sat",5
"132256",157509010,"Sun",5
"132257",157509010,"Sat",5
"132258",157509012,"Sun",5
"132259",157509012,"Sat",5
"132260",157509013,"Sun",5
"132261",157509013,"Sat",5
"132262",157509015,"Sun",5
"132263",157509015,"Sat",5
"132264",157509018,"Sun",5
"132265",157509018,"Sat",5
"132266",157509047,"Sun",5
"132267",157509047,"Sat",5
"132268",157509050,"Sun",5
"132269",157509050,"Sat",5
"132270",157509051,"Sun",5
"132271",157509051,"Sat",5
"132272",157509052,"Sun",5
"132273",157509052,"Sat",5
"132274",157509069,"Sun",10
"132275",157509069,"Mon",5
"132276",157509069,"Wed",30
"132277",157509069,"Thu",10
"132278",157509069,"Sat",10
"132279",157509071,"Sun",10
"132280",157509071,"Mon",5
"132281",157509071,"Wed",30
"132282",157509071,"Thu",10
"132283",157509071,"Sat",15
"132284",157509072,"Sun",10
"132285",157509072,"Mon",5
"132286",157509072,"Wed",30
"132287",157509072,"Thu",10
"132288",157509072,"Sat",15
"132289",157509083,"Sun",20
"132290",157509083,"Mon",10
"132291",157509083,"Tue",5
"132292",157509083,"Wed",20
"132293",157509083,"Thu",10
"132294",157509083,"Fri",10
"132295",157509083,"Sat",20
"132296",157509086,"Sun",20
"132297",157509086,"Mon",10
"132298",157509086,"Tue",5
"132299",157509086,"Wed",20
"132300",157509086,"Thu",10
"132301",157509086,"Fri",10
"132302",157509086,"Sat",20
"132303",157509088,"Sun",20
"132304",157509088,"Mon",10
"132305",157509088,"Tue",5
"132306",157509088,"Wed",20
"132307",157509088,"Thu",10
"132308",157509088,"Fri",10
"132309",157509088,"Sat",20
"132310",157509089,"Sun",20
"132311",157509089,"Mon",10
"132312",157509089,"Tue",5
"132313",157509089,"Wed",20
"132314",157509089,"Thu",10
"132315",157509089,"Fri",10
"132316",157509089,"Sat",20
"132317",157509091,"Sun",20
"132318",157509091,"Mon",10
"132319",157509091,"Tue",5
"132320",157509091,"Wed",20
"132321",157509091,"Thu",10
"132322",157509091,"Fri",10
"132323",157509091,"Sat",20
"132324",157509095,"Sun",20
"132325",157509095,"Mon",10
"132326",157509095,"Tue",5
"132327",157509095,"Wed",20
"132328",157509095,"Thu",10
"132329",157509095,"Fri",10
"132330",157509095,"Sat",20
"132331",157509126,"Sun",20
"132332",157509126,"Mon",10
"132333",157509126,"Tue",5
"132334",157509126,"Wed",20
"132335",157509126,"Thu",10
"132336",157509126,"Fri",10
"132337",157509126,"Sat",20
"132338",157509128,"Sun",20
"132339",157509128,"Mon",10
"132340",157509128,"Tue",5
"132341",157509128,"Wed",20
"132342",157509128,"Thu",10
"132343",157509128,"Fri",10
"132344",157509128,"Sat",20
"132345",157509146,"Sun",20
"132346",157509146,"Mon",10
"132347",157509146,"Tue",5
"132348",157509146,"Wed",20
"132349",157509146,"Thu",10
"132350",157509146,"Fri",10
"132351",157509146,"Sat",20
"132352",157509147,"Sun",15
"132353",157509147,"Mon",10
"132354",157509147,"Tue",5
"132355",157509147,"Wed",20
"132356",157509147,"Thu",10
"132357",157509147,"Fri",10
"132358",157509147,"Sat",20
"132359",157509167,"Sun",20
"132360",157509167,"Mon",10
"132361",157509167,"Tue",5
"132362",157509167,"Wed",20
"132363",157509167,"Thu",10
"132364",157509167,"Fri",15
"132365",157509167,"Sat",25
"132366",157509184,"Thu",5
"132367",157509189,"Thu",5
"132368",157509199,"Sun",20
"132369",157509199,"Mon",10
"132370",157509199,"Tue",5
"132371",157509199,"Wed",20
"132372",157509199,"Thu",10
"132373",157509199,"Fri",15
"132374",157509199,"Sat",25
"132375",157509201,"Sun",20
"132376",157509201,"Mon",10
"132377",157509201,"Tue",5
"132378",157509201,"Wed",20
"132379",157509201,"Thu",10
"132380",157509201,"Fri",15
"132381",157509201,"Sat",25
"132382",157509203,"Sun",35
"132383",157509203,"Mon",10
"132384",157509203,"Tue",10
"132385",157509203,"Wed",30
"132386",157509203,"Thu",20
